index,id,artist,asciiName,availability,borderColor,cardKingdomFoilId,cardKingdomId,colorIdentity,colorIndicator,colors,convertedManaCost,duelDeck,edhrecRank,faceConvertedManaCost,faceName,flavorName,flavorText,frameEffects,frameVersion,hand,hasAlternativeDeckLimit,hasContentWarning,hasFoil,hasNonFoil,isAlternative,isFullArt,isOnlineOnly,isOversized,isPromo,isReprint,isReserved,isStarter,isStorySpotlight,isTextless,isTimeshifted,keywords,layout,leadershipSkills,life,loyalty,manaCost,mcmId,mcmMetaId,mtgArenaId,mtgjsonV4Id,mtgoFoilId,mtgoId,multiverseId,name,number,originalReleaseDate,originalText,originalType,otherFaceIds,power,printings,promoTypes,purchaseUrls,rarity,scryfallId,scryfallIllustrationId,scryfallOracleId,setCode,side,subtypes,supertypes,tcgplayerProductId,text,toughness,type,types,uuid,variations,watermark
648,649,Anson Maddocks,,paper,white,,13065,R,,R,1,,9964,,,,,,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{X}{R},4909,,,a0c967a4-79c0-59d1-8307-764f7d9a4dff,,,785,Disintegrate,141,,"Disintegrate does X damage to one target. If target dies this turn, it is removed from game entirely and cannot be regenerated. Return target to its owner's deck only when game is over.",Sorcery,,,"2ED,3ED,4BB,4ED,5ED,CED,CEI,FBB,ITP,LEA,LEB,PRM,RQS,SUM,TSB,WC97",,"{'cardKingdom': 'https://mtgjson.com/links/80fbcfef076f809b', 'tcgplayer': 'https://mtgjson.com/links/f153d30e142bf829'}",common,f94878cc-4c0f-42e4-a49f-02a2b269ef06,04b36f31-f3a8-4341-950b-97aebad43e3a,92d6af2f-728e-4e41-87cb-5c90878a2f2f,2ED,,,,9037,"Disintegrate deals X damage to any target. If it's a creature, it can't be regenerated this turn, and if it would die this turn, exile it instead.",,Sorcery,Sorcery,a42014fb-51b4-53cb-a488-93cb1e32d6ad,,
649,650,Amy Weber,,paper,white,,13067,R,,R,4,,11518,,,,"""O to be a dragon . . . of silkworm size or immense . . .""
—Marianne Moore, ""O to Be a Dragon""",,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Flying,normal,,,,{2}{R}{R},4911,,,5d1a4227-1ebd-59ac-8891-71eb76305f9d,,,786,Dragon Whelp,142,,"Flying
ooR +1/+0 until end of turn; if more than oRoRoR is spent in this way, Dragon Whelp is destroyed at end of turn.",Summon - Dragon,,2,"2ED,3ED,4BB,4ED,ARC,CED,CEI,CMA,CMD,DDG,DRB,FBB,LEA,LEB,M10,MB1,SUM,TSB",,"{'cardKingdom': 'https://mtgjson.com/links/83a29faa799f062c', 'tcgplayer': 'https://mtgjson.com/links/fa7cfdeff091f588'}",uncommon,7ad8ab3d-8a77-4fd3-8d5a-ac1e8a09e3bc,9871c875-217f-4f44-a77f-bba5734ddea1,705a1985-ed39-4a4b-812e-a677170b596e,2ED,,Dragon,,9039,"Flying
{R}: Dragon Whelp gets +1/+0 until end of turn. If this ability has been activated four or more times this turn, sacrifice Dragon Whelp at the beginning of the next end step.",3,Creature — Dragon,Creature,0db5c0a4-f37b-58fb-956f-2836a2396e3d,,
650,651,Kev Brockschmidt,,paper,white,,13071,R,,R,3,,16922,,,,"Foolishly, Najib retreated to his castle at El-Abar; the next morning he was dead. In just one night, the dwarven forces had reduced the mighty walls to mere rubble.",,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{2}{R},4913,,,db00745d-cb9d-59bb-ac96-d7c60cfd1eaa,,,787,Dwarven Demolition Team,143,,Tap to destroy a wall.,Summon - Dwarves,,1,"2ED,8ED,CED,CEI,LEA,LEB",,"{'cardKingdom': 'https://mtgjson.com/links/86f98fe594c023c4', 'tcgplayer': 'https://mtgjson.com/links/609aa72c759ffbe7'}",uncommon,a6b2fe92-0521-4a85-9a8d-4203b0e0e118,72e3d295-6f69-45de-a34c-06ed995cacfd,caf3c6ec-d17e-497c-8fe7-6f818ce93f96,2ED,,Dwarf,,9043,{T}: Destroy target Wall.,1,Creature — Dwarf,Creature,6df4ea44-d45d-5cbb-840a-30344bf154ef,,
651,652,Douglas Shuler,,paper,white,,13072,R,,R,3,,9300,,,,,,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{2}{R},4915,,,fc0ab0a1-748f-5d0c-a754-1721db77d683,,,788,Dwarven Warriors,144,,Tap to make a creature of power no greater than 2 unblockable until end of turn. Other cards may later be used to increase target creature's power beyond 2 after defense is chosen.,Summon - Dwarves,,1,"2ED,3ED,4BB,4ED,5ED,CED,CEI,FBB,LEA,LEB,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/527d1832f123324d', 'tcgplayer': 'https://mtgjson.com/links/b0d453bbb5a29a5c'}",common,113d518a-2ce9-4747-9e6f-c6a464a78a49,ec40971e-379a-4e5b-b58c-8f02da7898a2,cfc553cd-3b4c-47a9-bffb-e5790befb32c,2ED,,"Dwarf,Warrior",,9044,{T}: Target creature with power 2 or less can't be blocked this turn.,1,Creature — Dwarf Warrior,Creature,6631d100-b63b-548f-b7f9-63ba013aa1dc,,
652,653,Dan Frazier,,paper,white,,13073,R,,R,5,,18705,,,,"Earth Elementals have the eternal strength of stone and the endurance of mountains. Primordially connected to the land they inhabit, they take a long-term view of things, scorning the impetuous haste of short-lived mortal creatures.",,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{3}{R}{R},4917,,,98224e05-7f86-5c57-9253-bcdaf1107b9a,,,789,Earth Elemental,145,,,Summon - Elemental,,4,"10E,2ED,3ED,4BB,4ED,BBD,CED,CEI,DPA,FBB,IMA,LEA,LEB,MB1,PS11,S99,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/08f35f91a3544f28', 'tcgplayer': 'https://mtgjson.com/links/6f4da9fc32875840'}",uncommon,2295ded3-7e72-4f3b-93e2-e9557a10b32e,bd43af53-c869-4d74-a72f-c761bf8a4244,3c97c311-7ad5-47ec-b421-f6c3bfbda9fb,2ED,,Elemental,,9045,,5,Creature — Elemental,Creature,68efc1ea-c09e-512a-903d-c11eb14dbb32,,
653,654,Quinton Hoover,,paper,white,,13074,R,,R,1,,17567,,,,,,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Enchant,normal,,,,{R},4919,,,6c7a3a9d-ce3e-5abb-aa6b-5e3d62a9bee2,,,790,Earthbind,146,,"Earthbind does 2 damage to target flying creature, which also loses flying ability.",Enchant Flying Creature,,,"2ED,3ED,CED,CEI,FBB,LEA,LEB,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/7f03ccdfc62b907a', 'tcgplayer': 'https://mtgjson.com/links/20f9ea34b5083570'}",common,8a05dcd8-4c5d-413c-b1c0-3613f211a284,bc83c494-945b-4d13-92b9-203a78ae5ef1,e8e35b49-8cfb-4fb5-89aa-8050f15b11bf,2ED,,Aura,,9046,"Enchant creature
When Earthbind enters the battlefield, if enchanted creature has flying, Earthbind deals 2 damage to that creature and Earthbind gains ""Enchanted creature loses flying.""",,Enchantment — Aura,Enchantment,0b326a61-0389-54e2-ac58-7bb47ca88202,,
654,655,Dan Frazier,,paper,white,,13075,R,,R,1,,1038,,,,,,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{X}{R},4921,,,baf26532-1bee-5f63-8819-dcf7cdf22c8a,,,791,Earthquake,147,,Does X damage to each player and each non-flying creature in play.,Sorcery,,,"2ED,3ED,4BB,4ED,5ED,6ED,7ED,C15,C17,CED,CEI,CM2,CMA,CMD,FBB,LEA,LEB,M10,P02,POR,PTC,SUM,WC97,WC99",,"{'cardKingdom': 'https://mtgjson.com/links/a9f565b47f76b649', 'tcgplayer': 'https://mtgjson.com/links/bfb4e1e4552291f3'}",rare,1dba16d3-292d-430c-88cc-c49ded13effb,d7a7740b-7bd7-4c3f-b853-ff8d17f26992,9a40614b-50a3-422c-849e-53c8b7d3d204,2ED,,,,9047,Earthquake deals X damage to each creature without flying and each player.,,Sorcery,Sorcery,150f190f-bf63-5c9a-8bc3-48eae2ddc1f2,,
655,656,Anson Maddocks,,paper,white,,13079,R,,R,1,,14650,,,,,,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{R},4923,,,c7b8dc5e-9d7a-5a63-811e-e9de6c917aa0,,,792,False Orders,148,,"You decide whether and how one defending creature blocks, though you can't make a choice the defender couldn't legally make. Play after defender has chosen defense but before damage is dealt.",Instant,,,"2ED,CED,CEI,LEA,LEB",,"{'cardKingdom': 'https://mtgjson.com/links/fa7cd16ad3d0c452', 'tcgplayer': 'https://mtgjson.com/links/18e5e9b480971599'}",common,a59c24d9-804b-45d0-b60c-cfc7a6af7ef5,2176498c-8e56-4eff-a55e-717904c6d757,38c5c952-8153-4d98-89b5-a75260383345,2ED,,,,9050,"Cast this spell only during the declare blockers step.
Remove target creature defending player controls from combat. Creatures it was blocking that had become blocked by only that creature this combat become unblocked. You may have it block an attacking creature of your choice.",,Instant,Instant,b5fc3df9-280e-5b02-80c9-d170fb55d7c7,,
656,657,Melissa A. Benson,,paper,white,,13084,R,,R,5,,13633,,,,"Fire Elementals are ruthless infernos, annihilating and consuming their foes in a frenzied holocaust. Crackling and blazing, they sear swift, terrible paths, leaving the land charred and scorched in their wake.",,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{3}{R}{R},4925,,,389a1330-741b-5405-9415-86e77c416d3a,,,793,Fire Elemental,149,,,Summon - Elemental,,5,"2ED,3ED,4BB,4ED,6ED,7ED,CED,CEI,DOM,FBB,LEA,LEB,M13,M19,M20,MB1,S99,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/f7dbd40a9e0673b0', 'tcgplayer': 'https://mtgjson.com/links/cdb290567c138f31'}",uncommon,bddeac3f-f4ee-432b-9d69-8533a28e7f46,862be707-a9c2-4abd-8d0b-fb657af1df05,3912d21e-1ebc-4a81-9dc9-f404248d564a,2ED,,Elemental,,9055,,4,Creature — Elemental,Creature,130fa16f-0b3b-5375-a2cc-d4cbdb5cc3b0,,
657,658,Mark Tedin,,paper,white,,13085,R,,R,1,,2843,,,,,,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{X}{R},4927,,,b3b63d28-5090-5a99-af8c-e42d5fbca25a,,,794,Fireball,150,,"Fireball does X damage total, divided evenly (round down) among any number of targets. Pay 1 extra mana for each target beyond the first.",Sorcery,,,"2ED,3ED,4BB,4ED,5ED,ARC,ATH,BTD,C13,CED,CEI,DD2,DST,FBB,IMA,ITP,JVC,LEA,LEB,M10,M11,M12,MB1,ME4,P05,PARL,PD2,PMEI,PRM,PTC,RQS,SUM,WC04",,"{'cardKingdom': 'https://mtgjson.com/links/312ddeb6d9aff219', 'tcgplayer': 'https://mtgjson.com/links/e946693270cffd9a'}",common,39e05c2d-b4a1-4f59-8743-f1694c803164,0e6684f8-c8d0-4928-b147-f4640a86bf3a,aa7714b0-2bfb-458a-8ebf-37ec2c53383e,2ED,,,,9056,"This spell costs {1} more to cast for each target beyond the first.
Fireball deals X damage divided evenly, rounded down, among any number of targets.",,Sorcery,Sorcery,8c01fc19-85e5-55b8-b149-745bf01f695f,,
658,659,Dan Frazier,,paper,white,,13086,R,,R,1,,12150,,,,"""And topples round the dreary west
A looming bastion fringed with fire.""
—Alfred, Lord Tennyson, ""In Memoriam""",,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Enchant,normal,,,,{R},4929,,,4d2b2ea1-8e7f-5c08-844f-9f57df737a5a,,,795,Firebreathing,151,,ooR +1/+0,Enchant Creature,,,"10E,2ED,3ED,4BB,4ED,5ED,6ED,9ED,CED,CEI,FBB,LEA,LEB,M10,M12,MIR,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/98ab0a3c661b3942', 'tcgplayer': 'https://mtgjson.com/links/dd3a8377ea7856a2'}",common,dc2bfe7b-9850-4450-9bad-73fa0d678a5f,3c74cb20-12b2-421f-9ae1-cee84635e6f2,8603bf74-faab-4910-8e45-0f2e3b318efb,2ED,,Aura,,9057,"Enchant creature
{R}: Enchanted creature gets +1/+0 until end of turn.",,Enchantment — Aura,Enchantment,5f411d9d-becf-59a0-8d9a-6baa058cab29,,
659,660,Dameon Willich,,paper,white,,13087,R,,R,4,,13261,,,,,,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{3}{R},4931,,,feed6c93-b869-58a6-8a3d-10895020f712,,,796,Flashfires,152,,All plains in play are destroyed.,Sorcery,,,"2ED,3ED,4BB,4ED,5ED,6ED,8ED,9ED,CED,CEI,FBB,LEA,LEB,POR,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/81003104058cda48', 'tcgplayer': 'https://mtgjson.com/links/3d92c538b599efae'}",uncommon,c2990a78-54fc-4fae-a6c9-e03c5c39eee3,08da4b1f-c352-4255-8ae9-b0866b038876,c281f436-8c77-48f7-b31c-d40cd7f9ed6a,2ED,,,,9058,Destroy all Plains.,,Sorcery,Sorcery,3c6b9333-461d-507c-a365-3341ede4e5f1,,
660,661,Amy Weber,,paper,white,,13093,R,,R,2,,3272,,,,,,1993,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,,normal,,,,{R}{R},4933,,,1df2862a-abef-5ee4-bf35-53e75ae32163,,,797,Fork,153,,Any sorcery or instant spell just cast is doubled. Treat Fork as an exact copy of target spell except that Fork remains red. Copy and original may have different targets.,Interrupt,,,"2ED,3ED,CED,CEI,FBB,LEA,LEB,ME4,PRM,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/624d7d0fe55c305a', 'tcgplayer': 'https://mtgjson.com/links/8a13c503905179fd'}",rare,a877d692-018b-4a08-ab6f-9707b267f6fd,d225980a-5536-4f54-9084-7789cdf59db0,50c53ae0-51ba-4046-ac74-87c65e688032,2ED,,,,9066,"Copy target instant or sorcery spell, except that the copy is red. You may choose new targets for the copy.",,Instant,Instant,f9dde014-ef02-5395-8c6e-229e5364d496,,
661,662,Andi Rusu,,paper,white,,13102,R,,R,1,,10981,,,,"""From up here we can drop rocks and arrows and more rocks!"" ""Uh, yeah boss, but how do we get down?""",,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{R},4935,,,acbbfc50-7621-5599-845b-b9f0106473b0,,,798,Goblin Balloon Brigade,154,,ooR Goblins gain flying ability until end of turn. Controller may not choose to make Goblins fly after they have been blocked.,Summon - Goblins,,1,"2ED,3ED,4BB,4ED,9ED,ATH,CED,CEI,CN2,FBB,LEA,LEB,M11,MB1,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/f27d5a26386931c7', 'tcgplayer': 'https://mtgjson.com/links/532b5d8d5967e3f1'}",uncommon,26cbb4d5-bb1b-4b1c-b94d-58e45ba497ca,226a3860-037a-4165-9e0b-fd176f372a73,10bc98b0-3fdc-46d1-8d3b-6d160e9dd62f,2ED,,"Goblin,Warrior",,9075,{R}: Goblin Balloon Brigade gains flying until end of turn.,1,Creature — Goblin Warrior,Creature,82391682-248f-5319-961a-2e49930139d0,,
662,663,Jesper Myrfors,,paper,white,,13103,R,,R,3,,2413,,,,"To become king of the Goblins, one must assassinate the previous king. Thus, only the most foolish seek positions of leadership.",,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{1}{R}{R},4937,,,708849d3-d921-5139-ab00-9efe7ddcd446,,,799,Goblin King,155,,Goblins in play gain mountainwalk and +1/+1 while this card remains in play.,Summon - Goblin King,,2,"10E,2ED,3ED,4BB,4ED,5ED,6ED,7ED,8ED,9ED,ATH,CED,CEI,FBB,LEA,LEB,SLD,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/67d84aa33a9f958a', 'tcgplayer': 'https://mtgjson.com/links/9443eb20454237b8'}",rare,1954e618-b4ac-48d8-9218-b29878bae710,683ea412-77de-474f-94cb-ec51d4443d55,d236b3fc-0d3f-4d99-875d-e32a33fe5767,2ED,,Goblin,,9076,Other Goblins get +1/+1 and have mountainwalk.,2,Creature — Goblin,Creature,1a29853f-9a3a-5d87-81f6-2f308c4c1583,,
663,664,Christopher Rush,,paper,white,,13104,R,,R,3,,18725,,,,"""While most overworlders fortunately don't realize this, Gargoyles can be most delicious, providing you have the appropriate tools to carve them.""
—The Underworld Cookbook, by Asmoranomardicadaistinaculdacar",,1993,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Flying,normal,,,,{2}{R},4939,,,97845257-9355-5698-92b9-52653d12d479,,,800,Granite Gargoyle,156,,Flying; ooR +0/+1 until end of turn.,Summon - Gargoyle,,2,"2ED,3ED,CED,CEI,FBB,LEA,LEB,ME1,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/bfdfb31529cbd7dd', 'tcgplayer': 'https://mtgjson.com/links/1467262217391a8a'}",rare,01116585-a8c7-4619-b0a6-fcfe78fdaf3c,da66ee1c-d474-45c2-bbc9-81ec9a666e04,ef5248d4-4cd1-447c-bdcc-78a09a67d923,2ED,,Gargoyle,,9077,"Flying
{R}: Granite Gargoyle gets +0/+1 until end of turn.",2,Creature — Gargoyle,Creature,885e4a17-35b7-5e81-bf76-3b6da1033aa6,,
664,665,Dan Frazier,,paper,white,,13105,R,,R,3,,20315,,,,"The Ogre philosopher Gnerdel believed the purpose of life was to live as high on the food chain as possible. She refused to eat vegetarians, and preferred to live entirely on creatures that preyed on sentient beings.",,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{2}{R},4941,,,3f313d90-1eeb-5e55-93f3-dc922dcc345f,,,801,Gray Ogre,157,,,Summon - Ogre,,2,"2ED,3ED,4BB,4ED,CED,CEI,FBB,LEA,LEB,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/0d3dd066ea152ce1', 'tcgplayer': 'https://mtgjson.com/links/7f6f2036e358c3e7'}",common,e2e956a7-3ed1-4cbb-a6fd-123453360058,a7399345-c36e-4a91-a4f5-22a2a0eeffaa,83c8a3a6-2e1a-4e26-8847-6d066f42d906,2ED,,Ogre,,9078,,2,Creature — Ogre,Creature,4012dbfb-091e-579c-b5c6-9e0140a62161,,
665,666,Dan Frazier,,paper,white,,13111,R,,R,4,,19871,,,,"Fortunately, Hill Giants have large blind spots in which a human can easily hide. Unfortunately, these blind spots are beneath the bottoms of their feet.",,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{3}{R},4943,,,71c44f01-b0c2-5a94-9bef-b06371c2968b,,,802,Hill Giant,158,,,Summon - Giant,,3,"10E,2ED,3ED,4BB,4ED,5ED,7ED,8ED,9ED,CED,CEI,DPA,FBB,ITP,LEA,LEB,POR,PS11,RQS,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/8fd1107506d06544', 'tcgplayer': 'https://mtgjson.com/links/9bc9c4b1f78d0186'}",common,df03759e-17a0-4191-bd4d-e823846924ce,df62a58e-3746-4db5-98e3-358158fffc20,342199e0-15b6-4824-83da-25caef2592b3,2ED,,Giant,,9084,,3,Creature — Giant,Creature,f47e77e1-c155-5679-9103-36678cff53ab,,
666,667,Anson Maddocks,,paper,white,,13117,R,,R,3,,17000,,,,"The Minotaurs of the Hurloon Mountains are known for their love of battle. They are also known for their hymns to the dead, sung for friend and foe alike. These hymns can last for days, filling the mountain valleys with their low, haunting sounds.",,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{1}{R}{R},4945,,,72425d92-83bd-5c5a-ab6f-6074931a6ad3,,,803,Hurloon Minotaur,159,,,Summon - Minotaur,,2,"2ED,3ED,4BB,4ED,5ED,ANB,CED,CEI,FBB,LEA,LEB,ME3,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/2bfd593c9bf3bf63', 'tcgplayer': 'https://mtgjson.com/links/4929de3e2c1c046d'}",common,8ca4c6df-a456-4eb3-90fc-f1e7ee8c48e4,cee8dd93-842d-49b5-92bf-2fe07ef7c710,8f1dae40-b307-446e-bbd2-86aa35813871,2ED,,Minotaur,,9089,,3,Creature — Minotaur,Creature,c30b21b7-3dbb-5f3c-9adf-4fd298e34896,,
667,668,Anson Maddocks,,paper,white,,13126,R,,R,2,,20632,,,,"Generations of genetic weeding have given rise to the deviously cowardly Ironclaw clan. To say that Orcs in general are vicious, depraved, and ignoble does not do justice to the Ironclaw.",,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{1}{R},4947,,,d2e61bf7-cbfc-5da5-9d0c-8c1d7c1fce39,,,804,Ironclaw Orcs,160,,Cannot be used to block any creature of power more than 1.,Summon - Orcs,,2,"2ED,4BB,4ED,5ED,CED,CEI,ITP,LEA,LEB,ME2,REN,RIN,RQS,WC98",,"{'cardKingdom': 'https://mtgjson.com/links/ff90b758a52f1d0f', 'tcgplayer': 'https://mtgjson.com/links/7580723f12bd3d59'}",common,0e17623a-5bc0-42d7-a842-394de0a01a01,2897389a-f6b1-4fa2-97da-97250fc8a5d0,c645a616-0d7d-416c-b5f3-057b3a1666a0,2ED,,Orc,,9098,Ironclaw Orcs can't block creatures with power 2 or greater.,2,Creature — Orc,Creature,1c38cc6f-e6c1-5761-8475-cec04b9d097b,,
668,669,Kev Brockschmidt,,paper,white,,13137,R,,R,4,,14587,,,,,,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{2}{R}{R},4949,,,c94a1c32-aa47-593b-a61e-905852ab30dc,,,805,Keldon Warlord,161,,"The Xs below are the number of non-wall creatures on your side, including Warlord. Thus if you have 2 other non-wall creatures, Warlord is 3/3. If one of those creatures is killed during the turn, Warlord immediately becomes 2/2.",Summon - Lord,,*,"2ED,3ED,4BB,4ED,5ED,CED,CEI,FBB,LEA,LEB,ME1,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/c49fbb7404418f7e', 'tcgplayer': 'https://mtgjson.com/links/e39182520ed4ed85'}",uncommon,f2d0bc79-d2f8-43e7-9106-c0d01db31fa2,8a37c28f-dbbb-455c-9d34-89db7c7c53d2,acc869f8-dcbe-4d57-baa0-3eef4aceb251,2ED,,"Human,Barbarian",,9111,Keldon Warlord's power and toughness are each equal to the number of non-Wall creatures you control.,*,Creature — Human Barbarian,Creature,fbe1e9f3-51c4-5894-aea6-b04f0f50d779,,
669,670,Christopher Rush,,paper,white,,13147,R,,R,1,,506,,,,,,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{R},4951,,,8ff0c52d-af61-57ac-a5ba-95496799c2a6,,,806,Lightning Bolt,162,,Lightning Bolt does 3 damage to one target.,Instant,,,"2ED,3ED,4BB,4ED,A25,ATH,BTD,CED,CEI,E01,FBB,JGP,JMP,LEA,LEB,M10,M11,MB1,ME1,MM2,P10,PD2,PF19,PLIST,PRM,PTC,SLD,STA,SUM,TD0",,"{'cardKingdom': 'https://mtgjson.com/links/05bc14a27602a85e', 'tcgplayer': 'https://mtgjson.com/links/52e30f0f302af682'}",common,ff1b8fc5-604a-4449-a73d-861e53642a70,2cb6200c-d05b-419c-bd10-8b9c146e2339,4457ed35-7c10-48c8-9776-456485fdf070,2ED,,,,9121,Lightning Bolt deals 3 damage to any target.,,Instant,Instant,d944340c-4fa8-5bd1-8abd-ad42cb1d2ae4,,
670,671,Christopher Rush,,paper,white,,13157,R,,R,3,,3027,,,,,,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{2}{R},4953,,,f38daa73-89bf-5354-b263-818f8e7319ca,,,807,Mana Flare,163,,"Whenever either player taps land for mana, each land produces 1 extra mana of the appropriate type.",Enchantment,,,"2ED,3ED,4BB,4ED,5ED,CED,CEI,FBB,LEA,LEB,ME1,PRM,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/8fb34536086ffd23', 'tcgplayer': 'https://mtgjson.com/links/e4ff12479837e734'}",rare,bf770633-612e-41db-a451-7da802c46e4d,a5af3307-b091-4a78-a8ff-822cb7b4c477,97159138-c34b-416e-b079-5c952383a243,2ED,,,,9131,"Whenever a player taps a land for mana, that player adds one mana of any type that land produced.",,Enchantment,Enchantment,e71aad76-fe32-51ae-b82d-79991853cce4,,
671,672,Christopher Rush,,paper,white,,13160,R,,R,4,,1849,,,,,,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{3}{R},4955,,,d6756aaf-3ee1-5c74-a591-70d220c08a5d,,,808,Manabarbs,164,,"Whenever any land is tapped, Manabarbs does 1 damage to the land's controller.",Enchantment,,,"10E,2ED,3ED,4BB,4ED,5ED,6ED,CED,CEI,FBB,LEA,LEB,M10,M12,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/24c306e8f6963a9a', 'tcgplayer': 'https://mtgjson.com/links/857d9bac5d5496df'}",rare,3c424086-8122-404d-8c3a-f36d455271a7,cb4e0d55-e297-4fe5-bbc8-07781afebce0,0f1afedd-c60f-454f-b84a-c8117aec0128,2ED,,,,9134,"Whenever a player taps a land for mana, Manabarbs deals 1 damage to that player.",,Enchantment,Enchantment,4cb3ffce-943b-5065-9987-7b0a8c51d0eb,,
672,673,Jeff A. Menges,,paper,white,,13165,R,,R,1,,17011,,,,"The intricate dynamics of Rundvelt Goblin affairs are often confused with anarchy. The chaos, however, is the chaos of a thundercloud, and direction will sporadically and violently appear. Pashalik Mons and his raiders are the thunderhead that leads in the storm.",,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{R},4957,,,5dc22bbe-f0f4-5e2b-a271-2128bab5ee38,,,809,Mons's Goblin Raiders,165,,,Summon - Goblins,,1,"2ED,3ED,4BB,4ED,5ED,CED,CEI,FBB,ITP,LEA,LEB,RQS,S00,S99,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/88d6df3187021ee2', 'tcgplayer': 'https://mtgjson.com/links/abad4a8de0db997d'}",common,0d3eff55-6a14-4c01-8b05-715094a319b3,d5a8f1c8-ef82-4d85-9d30-c34b1f87a366,a37159df-f6d7-4db6-85de-0ea77f425993,2ED,,Goblin,,9139,,1,Creature — Goblin,Creature,89294176-0e40-5927-88ae-2d90e7f4a3ef,,
673,674,Anson Maddocks,,paper,white,,13180,R,,R,3,,16703,,,,"In a rare display of ingenuity, the Orcs invented an incredibly destructive weapon. Most Orcish artillerists are those who dared criticize its effectiveness.",,1993,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,normal,,,,{1}{R}{R},4959,,,ab278571-248e-54ff-ac97-a5f644897b13,,,810,Orcish Artillery,166,,"Tap to do 2 damage to any target, but you suffer 3 damage as well.",Summon - Orcs,,1,"10E,2ED,3ED,4BB,4ED,5ED,6ED,7ED,8ED,9ED,CED,CEI,FBB,ITP,LEA,LEB,RQS,SUM",,"{'cardKingdom': 'https://mtgjson.com/links/360c5ade1826ddf7', 'tcgplayer': 'https://mtgjson.com/links/730197b68f1e4d81'}",uncommon,da899c3d-c424-4901-ae5a-2a8e0c66e631,56ab42bd-9040-4359-8da6-7a4ce048cc90,c000811e-bde7-4840-a3bb-9714d5c977eb,2ED,,"Orc,Warrior",,9155,{T}: Orcish Artillery deals 2 damage to any target and 3 damage to you.,3,Creature — Orc Warrior,Creature,9c828983-0506-5074-8ca0-50493b2e1e84,,
